raw_code,raw_name,source,version
A40.3,Septicemia por Streptococcus pneumonia,cid10_problemas.pdf,cid10_br_2008
A40.8,Outras septicemias estreptocócicas,cid10_problemas.pdf,cid10_br_2008
A40.9,Septicemia estreptocócica não especificada,cid10_problemas.pdf,cid10_br_2008
A41.1,Septicemia por outros estafilococos especificados,cid10_problemas.pdf,cid10_br_2008
A41.2,Septicemia por estafilococos não especificados,cid10_problemas.pdf,cid10_br_2008
A41.5,Septicemia po r o utros microo,cid10_problemas.pdf,cid10_br_2008
A41.8,Outras septice mi as especific,cid10_problemas.pdf,cid10_br_2008
A41.9,Septicemia nã o especificada,cid10_problemas.pdf,cid10_br_2008
A42.0,Actinomicose pu lmonar,cid10_problemas.pdf,cid10_br_2008
A42.1,Actinomicose ab dominal,cid10_problemas.pdf,cid10_br_2008
A42.2,Actinomicose ce rvicofacial,cid10_problemas.pdf,cid10_br_2008
A42.7,Septicemia ac tin omicótica,cid10_problemas.pdf,cid10_br_2008
A42.8,Outras formas d e actinomico,cid10_problemas.pdf,cid10_br_2008
A42.9,Actinomicose nã o especifica,cid10_problemas.pdf,cid10_br_2008
A43.0,Nocardiose pu lm onar,cid10_problemas.pdf,cid10_br_2008
A43.1,Nocardiose cu tâ nea,cid10_problemas.pdf,cid10_br_2008
A43.8,Outras formas d e nocardiose,cid10_problemas.pdf,cid10_br_2008
A43.9,Nocardiose nã o especificada,cid10_problemas.pdf,cid10_br_2008
A44.0,Bartonelose s ist êmica,cid10_problemas.pdf,cid10_br_2008
A44.1,Bartonelose c utâ nea e cutân,cid10_problemas.pdf,cid10_br_2008
A44.8,Outras formas d e bartonelos,cid10_problemas.pdf,cid10_br_2008
A44.9,Bartonelose n ão especificad,cid10_problemas.pdf,cid10_br_2008
A46,Erisipela,cid10_problemas.pdf,cid10_br_2008
A48.0,Gangrena gas os a,cid10_problemas.pdf,cid10_br_2008
A48.1,Doença dos le gi onários,cid10_problemas.pdf,cid10_br_2008
A48.2,Doença dos le gi onários não­,cid10_problemas.pdf,cid10_br_2008
A48.3,Síndrome do ch oque tóxico,cid10_problemas.pdf,cid10_br_2008
A48.4,Febre purpúri ca do Brasil,cid10_problemas.pdf,cid10_br_2008
A48.8,Outras doenç as bacterianas,cid10_problemas.pdf,cid10_br_2008
A49.0,Infecção estaf ilo cócica não e,cid10_problemas.pdf,cid10_br_2008
A49.1,Infecção estre pto cócica não,cid10_problemas.pdf,cid10_br_2008
A49.2,Infecção por H a emophilus inf,cid10_problemas.pdf,cid10_br_2008
A49.3,Infecção por M y coplasma nã,cid10_problemas.pdf,cid10_br_2008
A49.8,Outras infecç ões bacterianas,cid10_problemas.pdf,cid10_br_2008
A49.9,Infecção bacte ri ana não espe,cid10_problemas.pdf,cid10_br_2008
A50.0,Sífilis congêni ta precoce sint,cid10_problemas.pdf,cid10_br_2008
A50.1,"Sífilis congênit a precoce, for",cid10_problemas.pdf,cid10_br_2008
A50.2,Sífilis congêni ta precoce não,cid10_problemas.pdf,cid10_br_2008
A50.3,Oculopatia sifi líti ca congênita,cid10_problemas.pdf,cid10_br_2008
A41.5,Septicemia por outros microorganismos gram­negativos,cid10_problemas.pdf,cid10_br_2008
A41.8,Outras septicemias especificadas,cid10_problemas.pdf,cid10_br_2008
A41.9,Septicemia não especificada,cid10_problemas.pdf,cid10_br_2008
A42.0,Actinomicose pulmonar,cid10_problemas.pdf,cid10_br_2008
A42.1,Actinomicose abdominal,cid10_problemas.pdf,cid10_br_2008
A42.2,Actinomicose cervicofacial,cid10_problemas.pdf,cid10_br_2008
A42.7,Septicemia actinomicótica,cid10_problemas.pdf,cid10_br_2008
A42.8,Outras formas de actinomicose,cid10_problemas.pdf,cid10_br_2008
A42.9,Actinomicose não especificada,cid10_problemas.pdf,cid10_br_2008
A43.0,Nocardiose pulmonar,cid10_problemas.pdf,cid10_br_2008
A43.1,Nocardiose cutânea,cid10_problemas.pdf,cid10_br_2008
A43.8,Outras formas de nocardiose,cid10_problemas.pdf,cid10_br_2008
A43.9,Nocardiose não especificada,cid10_problemas.pdf,cid10_br_2008
A44.0,Bartonelose sistêmica,cid10_problemas.pdf,cid10_br_2008
A44.1,Bartonelose cutânea e cutâneo­mucosa,cid10_problemas.pdf,cid10_br_2008
A44.8,Outras formas de bartonelose,cid10_problemas.pdf,cid10_br_2008
A44.9,Bartonelose não especificada,cid10_problemas.pdf,cid10_br_2008
A48.0,Gangrena gasosa,cid10_problemas.pdf,cid10_br_2008
A48.1,Doença dos legionários,cid10_problemas.pdf,cid10_br_2008
A48.2,Doença dos legionários não­pneumônica [febre de Pontiac],cid10_problemas.pdf,cid10_br_2008
A48.3,Síndrome do choque tóxico,cid10_problemas.pdf,cid10_br_2008
A48.4,Febre purpúrica do Brasil,cid10_problemas.pdf,cid10_br_2008
A48.8,Outras doenças bacterianas especificadas,cid10_problemas.pdf,cid10_br_2008
A49.0,Infecção estafilocócica não especificada,cid10_problemas.pdf,cid10_br_2008
A49.1,Infecção estreptocócica não especificada,cid10_problemas.pdf,cid10_br_2008
A49.2,Infecção por Haemophilus influenzae não especificada,cid10_problemas.pdf,cid10_br_2008
A49.3,Infecção por Mycoplasma não especificada,cid10_problemas.pdf,cid10_br_2008
A49.8,Outras infecções bacterianas de localização não especificada,cid10_problemas.pdf,cid10_br_2008
A49.9,Infecção bacteriana não especificada,cid10_problemas.pdf,cid10_br_2008
A50.0,Sífilis congênita precoce sintomática,cid10_problemas.pdf,cid10_br_2008
A50.1,"Sífilis congênita precoce, forma latente",cid10_problemas.pdf,cid10_br_2008
A50.2,Sífilis congênita precoce não especificada,cid10_problemas.pdf,cid10_br_2008
A50.3,Oculopatia sifilítica congênita tardia,cid10_problemas.pdf,cid10_br_2008
A50.4,Neurossífilis con gênita tardia [neurossífilis juvenil],cid10_problemas.pdf,cid10_br_2008
A50.5,Outras formas ta rdias e sinto máticas da sí filis con gênita,cid10_problemas.pdf,cid10_br_2008
A50.6,Sífilis congênita tardia latente,cid10_problemas.pdf,cid10_br_2008
A50.7,Sífilis congênita tardia não es pecificada,cid10_problemas.pdf,cid10_br_2008
A50.9,Sífilis congênita não especific ada,cid10_problemas.pdf,cid10_br_2008
A51.0,Sífilis genital prim ária,cid10_problemas.pdf,cid10_br_2008
A51.1,Sífilis anal primár ia,cid10_problemas.pdf,cid10_br_2008
A51.2,Sífilis primária de outras locali zações,cid10_problemas.pdf,cid10_br_2008
A51.3,Sífilis secundária da pele e da s mucosas,cid10_problemas.pdf,cid10_br_2008
A51.4,Outras formas de sífilis secun dária,cid10_problemas.pdf,cid10_br_2008
A51.5,Sífilis precoce lat ente,cid10_problemas.pdf,cid10_br_2008
A51.9,Sífilis precoce nã o especificad a,cid10_problemas.pdf,cid10_br_2008
A52.1,Neurossífilis sint omática,cid10_problemas.pdf,cid10_br_2008
A52.2,Neurossífilis assi ntomática,cid10_problemas.pdf,cid10_br_2008
A52.3,Neurossífilis não especificada,cid10_problemas.pdf,cid10_br_2008
A52.7,Outras formas d e sífilis tardia sintomática,cid10_problemas.pdf,cid10_br_2008
A52.8,Sífilis tardia laten te,cid10_problemas.pdf,cid10_br_2008
A52.9,Sífilis tardia não especificada,cid10_problemas.pdf,cid10_br_2008
A53.0,"Sífilis latente, nã o especificad a se recente ou tardi a",cid10_problemas.pdf,cid10_br_2008
A53.9,Sífilis não espec ificada,cid10_problemas.pdf,cid10_br_2008
A54.0,"Infecção gonocó cica do trato geniturinário inferior, sem ab",cid10_problemas.pdf,cid10_br_2008
A54.1,"Infecção gonocó cica do trato geniturinário inferior, com ab",cid10_problemas.pdf,cid10_br_2008
A54.3,Infecção gonocó cica do olho,cid10_problemas.pdf,cid10_br_2008
A54.5,Faringite gonocó cica,cid10_problemas.pdf,cid10_br_2008
A54.6,Infecção gonocó cica do ânus ou do reto,cid10_problemas.pdf,cid10_br_2008
A54.8,Outras infecções gonocócica s,cid10_problemas.pdf,cid10_br_2008
A54.9,Infecção gonocó cica não esp ecificada,cid10_problemas.pdf,cid10_br_2008
A55,Linfogranuloma ( venéreo) por clamídia,cid10_problemas.pdf,cid10_br_2008
A56.0,Infecções por cla mídias do tr ato genituriná rio inferi or,cid10_problemas.pdf,cid10_br_2008
A50.4,Neurossífilis congênita tardia [neurossífilis juvenil],cid10_problemas.pdf,cid10_br_2008
A50.5,Outras formas tardias e sintomáticas da sífilis congênita,cid10_problemas.pdf,cid10_br_2008
A50.7,Sífilis congênita tardia não especificada,cid10_problemas.pdf,cid10_br_2008
A50.9,Sífilis congênita não especificada,cid10_problemas.pdf,cid10_br_2008
A51.0,Sífilis genital primária,cid10_problemas.pdf,cid10_br_2008
A51.1,Sífilis anal primária,cid10_problemas.pdf,cid10_br_2008
A51.2,Sífilis primária de outras localizações,cid10_problemas.pdf,cid10_br_2008
A51.3,Sífilis secundária da pele e das mucosas,cid10_problemas.pdf,cid10_br_2008
A51.4,Outras formas de sífilis secundária,cid10_problemas.pdf,cid10_br_2008
A51.5,Sífilis precoce latente,cid10_problemas.pdf,cid10_br_2008
A51.9,Sífilis precoce não especificada,cid10_problemas.pdf,cid10_br_2008
A52.1,Neurossífilis sintomática,cid10_problemas.pdf,cid10_br_2008
A52.2,Neurossífilis assintomática,cid10_problemas.pdf,cid10_br_2008
A52.7,Outras formas de sífilis tardia sintomática,cid10_problemas.pdf,cid10_br_2008
A52.8,Sífilis tardia latente,cid10_problemas.pdf,cid10_br_2008
A53.0,"Sífilis latente, não especificada se recente ou tardia",cid10_problemas.pdf,cid10_br_2008
A53.9,Sífilis não especificada,cid10_problemas.pdf,cid10_br_2008
A54.0,"Infecção gonocócica do trato geniturinário inferior, sem abscesso periuretral ou das glândulas",cid10_problemas.pdf,cid10_br_2008
A54.1,"Infecção gonocócica do trato geniturinário inferior, com abscesso periuretral ou das glândulas",cid10_problemas.pdf,cid10_br_2008
A54.3,Infecção gonocócica do olho,cid10_problemas.pdf,cid10_br_2008
A54.5,Faringite gonocócica,cid10_problemas.pdf,cid10_br_2008
A54.6,Infecção gonocócica do ânus ou do reto,cid10_problemas.pdf,cid10_br_2008
A54.8,Outras infecções gonocócicas,cid10_problemas.pdf,cid10_br_2008
A54.9,Infecção gonocócica não especificada,cid10_problemas.pdf,cid10_br_2008
A55,Linfogranuloma (venéreo) por clamídia,cid10_problemas.pdf,cid10_br_2008
A56.0,Infecções por clamídias do trato geniturinário inferior,cid10_problemas.pdf,cid10_br_2008
A56.2,"Infecção por clamídias do trato geniturinário, localizaç ão não",cid10_problemas.pdf,cid10_br_2008
A56.3,Infecção do ânus e do reto por clamídias,cid10_problemas.pdf,cid10_br_2008
A56.4,Infecção da faringe po r clamídias,cid10_problemas.pdf,cid10_br_2008
A56.8,"Infecção por clamídias transmitida por via sexual, de outras l",cid10_problemas.pdf,cid10_br_2008
A57,Cancro mole,cid10_problemas.pdf,cid10_br_2008
A58,Granuloma inguinal,cid10_problemas.pdf,cid10_br_2008
A59.0,Tricomoníase urogenit al,cid10_problemas.pdf,cid10_br_2008
A59.8,Outras localizações de tricomoníase,cid10_problemas.pdf,cid10_br_2008
A59.9,Tricomoníase não esp ecificada,cid10_problemas.pdf,cid10_br_2008
A60.0,Infecção dos órgãos g enitais e do trato geniturinário p elo víru,cid10_problemas.pdf,cid10_br_2008
A60.1,Infecção da margem c utânea do ânus e do reto pelo v írus do,cid10_problemas.pdf,cid10_br_2008
A60.9,Infecção anogenital nã o especificada pelo vírus do he rpes,cid10_problemas.pdf,cid10_br_2008
A63.0,Verrugas anogenitais ( venéreas),cid10_problemas.pdf,cid10_br_2008
A63.8,Outras doenças espec ificadas de transmissão predo minante,cid10_problemas.pdf,cid10_br_2008
A64,"Doenças sexualmente transmitidas, não especificadas",cid10_problemas.pdf,cid10_br_2008
A65,Sífilis não­venérea,cid10_problemas.pdf,cid10_br_2008
A66.0,Lesões iniciais da bou ba,cid10_problemas.pdf,cid10_br_2008
A66.1,Papilomas múltiplos e bouba plantar úmida (cravo de bouba),cid10_problemas.pdf,cid10_br_2008
A66.2,Outras lesões cutânea s precoces da bouba,cid10_problemas.pdf,cid10_br_2008
A66.3,Hiperceratose devida a bouba,cid10_problemas.pdf,cid10_br_2008
A66.4,Gomas e úlceras devi das à bouba,cid10_problemas.pdf,cid10_br_2008
A66.5,Gangosa,cid10_problemas.pdf,cid10_br_2008
A66.6,Lesões osteoarticulare s devidas à bouba,cid10_problemas.pdf,cid10_br_2008
A66.7,Outras manifestações da bouba,cid10_problemas.pdf,cid10_br_2008
A66.8,Bouba latente,cid10_problemas.pdf,cid10_br_2008
A66.9,Bouba não especificad a,cid10_problemas.pdf,cid10_br_2008
A67.0,Lesões primárias da pi nta,cid10_problemas.pdf,cid10_br_2008
A67.1,Lesões intermediárias da pinta,cid10_problemas.pdf,cid10_br_2008
A67.2,Lesões tardias da pint a,cid10_problemas.pdf,cid10_br_2008
A67.3,Lesões mistas da pinta,cid10_problemas.pdf,cid10_br_2008
A67.9,Pinta não especificada,cid10_problemas.pdf,cid10_br_2008
A68.0,Febre recorrente trans mitida por piolhos,cid10_problemas.pdf,cid10_br_2008
A68.1,Febre recorrente trans mitida por carrapatos,cid10_problemas.pdf,cid10_br_2008
A68.9,Febre recorrente não especificada,cid10_problemas.pdf,cid10_br_2008
A56.2,"Infecção por clamídias do trato geniturinário, localização não especificada",cid10_problemas.pdf,cid10_br_2008
A56.4,Infecção da faringe por clamídias,cid10_problemas.pdf,cid10_br_2008
A56.8,"Infecção por clamídias transmitida por via sexual, de outras localizações",cid10_problemas.pdf,cid10_br_2008
A59.0,Tricomoníase urogenital,cid10_problemas.pdf,cid10_br_2008
A59.9,Tricomoníase não especificada,cid10_problemas.pdf,cid10_br_2008
A60.0,Infecção dos órgãos genitais e do trato geniturinário pelo vírus do herpes,cid10_problemas.pdf,cid10_br_2008
A60.1,Infecção da margem cutânea do ânus e do reto pelo vírus do herpes,cid10_problemas.pdf,cid10_br_2008
A60.9,Infecção anogenital não especificada pelo vírus do herpes,cid10_problemas.pdf,cid10_br_2008
A63.0,Verrugas anogenitais (venéreas),cid10_problemas.pdf,cid10_br_2008
A63.8,Outras doenças especificadas de transmissão predominantemente sexual,cid10_problemas.pdf,cid10_br_2008
A66.0,Lesões iniciais da bouba,cid10_problemas.pdf,cid10_br_2008
A66.2,Outras lesões cutâneas precoces da bouba,cid10_problemas.pdf,cid10_br_2008
A66.4,Gomas e úlceras devidas à bouba,cid10_problemas.pdf,cid10_br_2008
A66.6,Lesões osteoarticulares devidas à bouba,cid10_problemas.pdf,cid10_br_2008
A66.9,Bouba não especificada,cid10_problemas.pdf,cid10_br_2008
A67.0,Lesões primárias da pinta,cid10_problemas.pdf,cid10_br_2008
A67.2,Lesões tardias da pinta,cid10_problemas.pdf,cid10_br_2008
A68.0,Febre recorrente transmitida por piolhos,cid10_problemas.pdf,cid10_br_2008
A68.1,Febre recorrente transmitida por carrapatos,cid10_problemas.pdf,cid10_br_2008
A69.0,Estomatite ulcera tiva necrotiza nte,cid10_problemas.pdf,cid10_br_2008
A69.1,Outras infecções de Vincent,cid10_problemas.pdf,cid10_br_2008
A69.2,Doença de Lyme,cid10_problemas.pdf,cid10_br_2008
A69.8,Outras infecções especificada s po r espiroqu etas,cid10_problemas.pdf,cid10_br_2008
A69.9,"Infecção por espi roqueta, não esp ecificada",cid10_problemas.pdf,cid10_br_2008
A70,Infecções causad as por Clamíd ia p sittaci,cid10_problemas.pdf,cid10_br_2008
A71.0,Fase inicial do tra coma,cid10_problemas.pdf,cid10_br_2008
A71.1,Fase ativa do trac oma,cid10_problemas.pdf,cid10_br_2008
A71.9,Tracoma não esp ecificado,cid10_problemas.pdf,cid10_br_2008
A74.8,Outras doenças c ausadas por clam ídias,cid10_problemas.pdf,cid10_br_2008
A74.9,Infecção causada por clamídia s nã o especific ada,cid10_problemas.pdf,cid10_br_2008
A75.0,Tifo epidêmico tr ansmitido por piol hos devido a Rickett,cid10_problemas.pdf,cid10_br_2008
A75.1,Tifo recrudescent e [doença de Brill ],cid10_problemas.pdf,cid10_br_2008
A75.2,Tifo por Rickettsi a typhi,cid10_problemas.pdf,cid10_br_2008
A75.3,Tifo por Rickettsi a tsutsugamu chi,cid10_problemas.pdf,cid10_br_2008
A75.9,Tifo não especific ado,cid10_problemas.pdf,cid10_br_2008
A77.0,Febre maculosa p or Rickettsia rich ettsii,cid10_problemas.pdf,cid10_br_2008
A77.1,Febre maculosa p or Rickettsia con orii,cid10_problemas.pdf,cid10_br_2008
A77.2,Febre maculosa d evida à Rick ettsi a siberica,cid10_problemas.pdf,cid10_br_2008
A77.3,Febre maculosa d evida à Rick ettsi a australis,cid10_problemas.pdf,cid10_br_2008
A77.8,Outras febres ma culosas,cid10_problemas.pdf,cid10_br_2008
A77.9,Febre maculosa n ão especifica da,cid10_problemas.pdf,cid10_br_2008
A78,Febre Q,cid10_problemas.pdf,cid10_br_2008
A79.0,Febre das trinche iras,cid10_problemas.pdf,cid10_br_2008
A79.1,Rickettsiose varic eliforme devi da à Rickettsia akari,cid10_problemas.pdf,cid10_br_2008
A79.8,Outros tipos de ri ckettsioses e spec ificadas,cid10_problemas.pdf,cid10_br_2008
A79.9,Rickettsiose não especificada,cid10_problemas.pdf,cid10_br_2008
A80.0,"Poliomielite paral ítica aguda, a sso ciada ao ví rus vacina",cid10_problemas.pdf,cid10_br_2008
A80.1,"Poliomielite paral ítica aguda, v írus selvagem importado",cid10_problemas.pdf,cid10_br_2008
A80.2,"Poliomielite paral ítica aguda, v írus selvagem indígena",cid10_problemas.pdf,cid10_br_2008
A80.3,"Poliomielites para líticas aguda s, ou tras e não especific",cid10_problemas.pdf,cid10_br_2008
A80.4,Poliomielite agud a não­paralíti ca,cid10_problemas.pdf,cid10_br_2008
A80.9,Poliomielite agud a não especif icad a,cid10_problemas.pdf,cid10_br_2008
A69.0,Estomatite ulcerativa necrotizante,cid10_problemas.pdf,cid10_br_2008
A69.8,Outras infecções especificadas por espiroquetas,cid10_problemas.pdf,cid10_br_2008
A69.9,"Infecção por espiroqueta, não especificada",cid10_problemas.pdf,cid10_br_2008
A70,Infecções causadas por Clamídia psittaci,cid10_problemas.pdf,cid10_br_2008
A71.0,Fase inicial do tracoma,cid10_problemas.pdf,cid10_br_2008
A71.1,Fase ativa do tracoma,cid10_problemas.pdf,cid10_br_2008
A71.9,Tracoma não especificado,cid10_problemas.pdf,cid10_br_2008
A74.8,Outras doenças causadas por clamídias,cid10_problemas.pdf,cid10_br_2008
A74.9,Infecção causada por clamídias não especificada,cid10_problemas.pdf,cid10_br_2008
A75.0,Tifo epidêmico transmitido por piolhos devido a Rickettsia prowazekii,cid10_problemas.pdf,cid10_br_2008
A75.1,Tifo recrudescente [doença de Brill],cid10_problemas.pdf,cid10_br_2008
A75.2,Tifo por Rickettsia typhi,cid10_problemas.pdf,cid10_br_2008
A75.3,Tifo por Rickettsia tsutsugamuchi,cid10_problemas.pdf,cid10_br_2008
A75.9,Tifo não especificado,cid10_problemas.pdf,cid10_br_2008
A77.0,Febre maculosa por Rickettsia richettsii,cid10_problemas.pdf,cid10_br_2008
A77.1,Febre maculosa por Rickettsia conorii,cid10_problemas.pdf,cid10_br_2008
A77.2,Febre maculosa devida à Rickettsia siberica,cid10_problemas.pdf,cid10_br_2008
A77.3,Febre maculosa devida à Rickettsia australis,cid10_problemas.pdf,cid10_br_2008
A77.8,Outras febres maculosas,cid10_problemas.pdf,cid10_br_2008
A77.9,Febre maculosa não especificada,cid10_problemas.pdf,cid10_br_2008
A79.0,Febre das trincheiras,cid10_problemas.pdf,cid10_br_2008
A79.1,Rickettsiose variceliforme devida à Rickettsia akari,cid10_problemas.pdf,cid10_br_2008
A79.8,Outros tipos de rickettsioses especificadas,cid10_problemas.pdf,cid10_br_2008
A80.0,"Poliomielite paralítica aguda, associada ao vírus vacinal",cid10_problemas.pdf,cid10_br_2008
A80.1,"Poliomielite paralítica aguda, vírus selvagem importado",cid10_problemas.pdf,cid10_br_2008
A80.2,"Poliomielite paralítica aguda, vírus selvagem indígena",cid10_problemas.pdf,cid10_br_2008
A80.3,"Poliomielites paralíticas agudas, outras e não especificadas",cid10_problemas.pdf,cid10_br_2008
A80.4,Poliomielite aguda não­paralítica,cid10_problemas.pdf,cid10_br_2008
A80.9,Poliomielite aguda não especificada,cid10_problemas.pdf,cid10_br_2008
A81.0,Doença de Creutzfeldt­Jakob,cid10_problemas.pdf,cid10_br_2008
